@relation result_new_train4_win

@attribute AVRAGE numeric
@attribute Dealer1 numeric
@attribute PlayerSum numeric
@attribute HITorSTAND {S,H}

@data
7.11,6,20,S
7.64,5,9,S
7.64,5,15,H
7.33,6,17,S
7.33,6,15,H
7.27,5,14,S
7.89,8,14,H
6.72,6,20,S
7.43,7,20,S
7.55,3,8,S
7.55,3,16,H
6.86,4,11,S
6.86,4,12,H
7.44,3,12,S
7.44,3,10,H
6.43,10,14,H
6.78,6,14,H
7.95,9,8,S
7.95,9,11,H
6.78,3,14,S
8.95,10,13,H
6.11,8,12,S
6.11,8,15,H
7.53,4,19,S
7.53,4,4,H
7.5,8,10,S
7.5,8,12,H
7.12,11,12,H
6.88,6,20,S
6.69,2,20,S
6.69,2,12,H
7.31,11,20,S
6.81,10,14,H
7.77,3,17,S
7.77,3,11,H
7.68,10,15,S
7.14,3,13,S
7.41,4,16,S
7.52,3,16,S
7.52,3,12,H
8.04,3,14,S
6.29,6,19,S
7.45,7,20,S
7.45,7,12,H
8.02,4,14,S
6.81,2,14,S
6.81,2,15,H
7.87,5,12,S
7.87,5,8,H
7.62,4,14,S
6.55,3,15,S
6.55,3,19,H
7.54,7,14,S
7.54,7,9,H
6.67,5,13,H
6.8,4,13,S
6.59,6,20,S
7.77,10,16,H
6.69,5,12,S
7.35,10,16,S
7.53,8,10,S
7.75,8,14,S
6.98,5,14,S
6.98,5,7,H
7.12,3,13,S
7.12,3,10,H
7.64,2,5,S
6.43,9,17,H
7.5,10,16,S
7.5,10,8,H
8.14,10,18,S
7.38,11,10,S
7.12,10,9,S
7.15,6,13,S
7.04,10,14,H
7.53,10,20,S
7.53,9,13,S
7.53,9,12,H
7.68,9,13,S
7.45,10,12,H
8.09,6,13,S
8.09,6,18,H
8.41,2,14,S
6.6,8,17,S
6.9,10,11,H
8.8,7,16,H
6.39,3,12,S
6.39,3,13,H
8.57,9,20,S
7.28,5,12,S
7.1,3,19,S
7.45,10,20,S
6.62,6,10,S
6.62,6,7,H
7.11,8,12,S
7.57,5,11,S
7.8,3,10,H
7.22,7,13,S
7.22,7,18,H
7.34,7,19,H
7.53,2,17,H
6.92,10,16,H
7.6,11,16,H
7.8,10,19,S
6.63,5,16,S
7.02,4,20,S
7.02,4,8,H
6.4,5,20,S
7.19,5,15,S
8.38,5,13,S
8.38,5,8,H
7.52,4,20,S
5.93,7,15,S
5.93,7,6,H
7.28,6,13,S
6.8,10,15,S
6.61,2,12,S
8.22,2,14,S
7.36,7,16,S
7.85,10,19,S
7.69,3,12,S
8.07,9,11,S
7.78,4,19,S
7.78,4,13,H
6.63,4,20,S
7.38,2,14,S
7.38,2,5,H
7.1,3,15,S
7.72,3,17,S
7.16,4,13,S
7.16,4,15,H
7.45,8,10,S
7.45,8,19,H
7.42,3,13,S
6.95,5,15,S
5.92,9,12,H
7.13,6,12,S
6.88,10,17,S
6.88,10,11,H
7.11,10,14,S
7.81,9,16,S
7.81,9,7,H
8.06,6,10,H
7.84,6,15,S
7.84,6,16,H
6.46,10,16,H
6.81,11,19,S
6.89,4,11,H
6.73,3,11,S
7.24,8,8,H
7.38,10,18,S
7.38,10,9,H
6.88,9,18,S
6.95,9,13,H
7.72,4,11,S
6.86,4,17,S
7.98,10,13,S
7.98,10,17,H
7.25,8,17,H
7.23,4,10,S
7.73,9,10,S
6.92,4,15,S
6.56,10,14,H
6.71,6,16,S
6.68,9,18,S
6.68,9,11,H
7.93,2,13,S
7.35,5,18,S
7.35,5,5,H
7.25,9,8,S
7.25,9,18,H
8.14,6,20,S
7.05,3,20,S
7.05,3,14,H
7.38,10,17,S
7.38,10,14,H
6.24,10,14,S
6.24,10,5,H
7.44,10,18,S
6,5,15,S
6,5,13,H
7.51,10,13,H
6.5,10,14,S
7.2,7,20,S
6.44,10,8,S
6.44,10,9,H
7.17,5,12,S
7.17,5,13,H
8.21,10,20,S
7.53,3,6,H
7.33,4,12,S
7.88,4,20,S
7.43,7,18,S
7.43,7,16,H
7.56,4,18,S
7.56,4,14,H
7.05,6,8,H
7.13,10,20,S
7.23,5,11,S
7.67,3,14,S
7.62,10,16,S
6.79,4,6,S
7.37,10,20,S
6.67,9,20,S
6.67,9,11,H
7.35,6,19,S
7.35,6,9,H
7.45,10,9,H
8.06,4,12,S
7.75,10,18,S
6.64,10,15,H
6.67,4,12,S
6.67,4,16,H
8.2,10,18,S
6.97,7,20,S
7.1,7,12,H
6.59,4,12,S
6.59,4,13,H
7.5,8,18,S
7.41,5,9,S
7.41,5,10,H
7.02,3,11,S
7.02,3,17,H
7.32,3,16,H
6.73,10,15,S
6.24,11,12,S
6.24,11,8,H
7.98,4,15,H
7.19,4,13,S
7.19,4,9,H
6.77,5,14,S
6.77,5,10,H
6.67,5,13,S
6.39,7,12,S
6.7,5,20,S
7.71,6,14,S
7.71,6,11,H
8.06,3,17,H
7.39,10,18,S
8.12,10,10,H
7.81,10,20,S
6.89,2,11,H
7.43,10,17,S
8.88,7,20,S
7.56,11,11,S
6.56,9,10,H
6.44,10,14,S
7.94,10,15,S
8.22,11,15,S
7.51,8,20,S
7.51,8,11,H
7.03,7,10,S
7.08,8,13,S
7.08,8,14,H
6.63,2,20,S
8.91,2,20,S
8.91,2,14,H
7.37,3,20,S
7.65,2,16,S
7.65,2,11,H
7.08,10,15,S
7.57,4,20,S
7.57,4,11,H
7.06,3,19,S
6.8,10,13,S
6.8,10,11,H
7.13,6,13,S
6.71,5,17,S
6.71,5,10,H
7.27,9,10,S
7.85,6,12,S
7.18,10,19,S
7.07,10,7,S
7.31,8,15,S
6.92,10,20,S
8.17,10,15,H
6.89,3,13,H
6.94,6,18,S
8.4,4,13,S
7.63,6,13,S
7.78,4,8,S
7.74,10,13,S
7.74,10,9,H
7.51,11,13,S
7.51,11,10,H
8.17,4,10,S
7.08,4,8,S
7.2,10,13,S
8.82,4,19,S
8.82,4,12,H
7.37,10,11,H
7.46,6,11,S
7.46,6,7,H
7.96,8,13,H
7.24,5,15,S
7.24,5,8,H
7,4,19,S
7.38,4,20,S
7.97,6,11,S
7.97,6,13,H
7.65,8,13,S
7.39,4,18,S
6.57,10,15,S
6.57,10,10,H
6.92,9,8,S
7.47,10,10,H
7.43,3,14,S
7.69,9,16,S
7.69,9,9,H
7.79,9,4,S
7.91,3,18,S
6.53,10,13,S
6.78,7,20,S
6.65,3,20,S
7.2,5,12,S
7.2,5,14,H
8.33,6,20,S
7.43,7,12,H
7.52,10,20,S
7.61,10,20,S
5.91,3,8,S
5.91,3,12,H
7.23,6,19,S
7.23,6,13,H
8.28,3,20,S
7.92,4,19,S
7.92,4,6,H
7.18,4,9,S
6.13,10,19,H
7.24,10,14,H
7.98,4,18,S
6.69,10,8,H
8.57,5,20,S
7.89,2,10,H
7.84,8,10,H
6.13,10,14,S
6.13,10,12,H
7.17,10,9,S
7.69,3,17,S
6.76,10,19,S
6.82,6,12,S
7.98,6,8,S
7.98,6,6,H
6.83,6,17,S
6.83,6,14,H
7.31,8,9,S
7.46,7,13,S
6.95,10,6,S
6.95,10,4,H
7.29,11,16,S
8.04,10,11,H
6.62,3,10,S
6.78,11,8,S
6.78,11,13,H
5.89,5,19,S
5.89,5,12,H
7.1,10,17,S
7.1,10,6,H
7,9,17,H
7.23,3,10,S
7.4,7,20,S
7.14,7,20,S
7.33,6,20,S
6.84,6,15,S
6.84,6,12,H
7.13,10,10,S
7.13,10,8,H
7.14,9,19,S
7.14,9,8,H
6.66,10,11,H
6.74,9,18,H
8.14,6,14,S
8.14,6,17,H
6.72,2,16,S
6.72,2,9,H
5.41,3,17,H
6.85,10,10,S
8.15,7,9,S
8.15,7,5,H
8.32,8,12,H
7.58,3,12,S
6.78,4,10,S
6.78,4,7,H
7,5,13,H
6.62,8,10,S
7.36,2,5,S
7.3,8,13,H
7.57,10,12,S
7.02,10,12,H
6.68,5,13,S
6.68,5,9,H
6.36,10,12,H
7.82,7,15,S
6.94,9,17,H
6.93,10,11,H
6.3,9,11,S
6.3,9,8,H
7.15,9,18,S
6.57,6,20,S
6.57,6,13,H
7.08,10,12,S
7.08,10,9,H
8.09,7,10,H
6.59,7,17,H
7.83,4,10,S
7.81,6,4,S
8.41,10,12,S
8.41,10,12,H
8.13,8,19,S
6.82,10,18,S
5.92,4,13,S
5.92,4,8,H
7.76,7,20,S
7.04,3,19,S
6.8,3,19,S
6.8,3,15,H
6.53,10,5,S
7.29,8,20,S
6.99,2,10,S
6.75,2,17,S
6.75,2,12,H
7.16,5,16,S
7.16,5,16,H
7.48,11,16,S
7.13,3,11,H
8.09,6,12,H
7.59,6,20,S
7.59,6,10,H
7.08,10,10,H
7.32,5,9,S
8.21,9,20,S
8.21,9,14,H
7.21,4,14,S
7.02,3,9,S
7.02,3,6,H
7.28,3,17,S
7.28,3,15,H
6.85,6,20,S
6.85,6,18,H
8.01,9,11,S
7.38,3,20,S
7.32,3,20,S
7.91,3,16,S
7.27,8,20,S
7.75,10,9,H
8.23,10,19,S
7.16,8,12,H
6.77,10,8,S
8.23,3,15,H
6.39,4,8,S
6.39,4,9,H
6.22,10,7,S
7.52,9,11,H
7.1,2,20,S
7.1,2,11,H
7.53,10,14,H
7.07,10,14,S
7.94,3,18,S
7.94,3,18,H
7.51,2,12,H
7.78,11,20,S
7.16,7,11,S
7.42,2,13,S
8.39,10,20,S
7.48,10,16,S
7.48,10,10,H
6.52,4,20,S
6.52,4,17,H
6.59,10,16,H
7.25,10,8,S
7.25,10,9,H
6.87,10,20,S
7.64,2,11,S
7.09,2,18,H
7.64,11,12,S
6.87,3,14,S
7.32,11,11,S
7.32,11,10,H
7.19,3,9,S
6.82,2,12,S
6.82,2,13,H
8.1,8,20,S
7.34,5,18,S
7.9,10,10,S
7.9,10,8,H
7.45,3,18,S
7.45,3,14,H
6.58,8,12,S
6.58,8,6,H
7.66,11,16,S
8.03,6,17,S
5.74,11,20,S
6.93,10,14,S
6.93,10,10,H
7.78,5,13,S
7.19,10,20,S
7.51,6,20,S
7.3,9,20,S
7.3,9,13,H
7.27,5,13,H
7.88,6,9,S
7.26,10,20,S
6.86,6,20,S
6.86,6,5,H
7.44,8,12,H
7.89,2,16,S
7.89,2,6,H
8.25,6,13,H
7.55,6,13,S
7.55,6,5,H
6.85,2,20,S
6.85,2,12,H
7.46,4,14,S
6.95,5,12,H
6.3,6,17,S
6.3,6,10,H
7.3,10,20,S
7.3,10,11,H
7.61,7,11,H
8.05,8,15,S
6.95,10,14,S
6.95,10,10,H
6.82,4,13,S
6.83,8,18,S
7.97,10,20,S
7.97,10,14,H
6.28,5,20,S
7.13,3,16,H
7.2,6,14,S
7.2,6,14,H
7.9,5,10,S
6.51,10,17,S
8.14,10,9,H
7.42,2,17,S
6.88,11,16,H
7.26,2,10,S
7.26,2,13,H
7.16,10,18,H
7.49,3,11,S
7.49,3,7,H
7.65,10,20,S
8.1,10,20,S
8.1,10,19,H
6.43,7,5,S
7.97,7,16,S
7.35,7,16,S
6.91,10,19,H
6.46,10,20,S
6.46,10,11,H
7.22,5,13,S
7.22,5,16,H
7.87,9,8,S
7.87,9,5,H
8.55,10,17,S
8.55,10,11,H
7.07,10,10,H
8.76,5,12,S
7.49,2,18,S
6.78,10,15,H
7.4,9,14,S
7.4,9,11,H
6.04,4,8,S
6.04,4,13,H
7.1,5,20,S
7.1,5,16,H
7.39,2,17,S
6.89,9,16,H
6.92,6,20,S
6.92,6,15,H
7.68,10,15,H
8.23,10,20,S
6.68,5,12,H
7.14,10,13,H
7.79,9,13,S
7.48,7,9,S
7.44,10,16,S
7.82,2,13,S
7.58,10,20,S
6.05,10,11,S
6.05,10,7,H
7.33,4,15,S
7.33,4,11,H
7.46,2,13,S
7.46,2,10,H
7.32,3,20,S
7.63,6,20,S
7.13,10,19,S
7.13,10,11,H
7.6,4,14,S
7.6,4,18,H
7.53,3,20,S
7.07,11,18,S
7.07,11,14,H
7.61,8,14,S
7.61,8,8,H
8.29,3,19,S
7.49,5,20,S
7.49,5,8,H
8.59,5,16,S
8.59,5,8,H
6.87,9,5,S
7.53,10,8,S
8,7,18,S
8,7,16,H
7.19,7,15,S
8.37,8,19,S
7.78,7,12,H
8.18,7,20,S
6.69,10,13,S
7.34,5,15,H
7.58,8,11,H
7.43,4,20,S
7,8,20,S
8.22,7,19,S
6.98,2,20,S
6.98,2,18,H
7.28,5,19,S
7.96,9,16,S
7.54,3,17,S
7.76,10,11,H
7.25,7,18,H
7.09,4,15,S
7.3,10,17,S
7.3,10,10,H
7.22,10,20,S
7.22,10,17,H
7.58,4,19,S
7.81,10,9,S
6.91,10,20,S
6.95,10,12,S
7.1,6,18,S
7.3,6,20,S
7.3,6,17,H
7.37,10,14,S
7.64,3,19,H
7.6,6,18,S
7.07,3,20,S
7.22,8,11,H
6.76,2,17,H
7.08,11,16,S
7.08,11,9,H
8.14,4,12,S
7.21,10,20,S
6.68,5,20,S
7.02,10,19,S
7.14,9,16,S
7.36,4,19,S
7.27,4,18,S
7.37,3,20,S
6.77,11,14,H
7.36,7,11,S
7.36,7,7,H
7.14,5,16,H
7.14,3,13,S
7.44,9,13,S
7.44,9,8,H
5.92,9,19,S
7.72,5,17,S
7.55,4,10,S
7.55,4,7,H
7.41,2,19,S
7.45,9,10,H
6.84,11,17,H
8.5,10,16,S
8.5,10,14,H
7.33,10,13,S
7.04,8,17,S
7.04,8,10,H
7.1,9,11,S
7.1,9,13,H
7.18,9,12,S
6.53,6,20,S
6.53,6,9,H
8.43,3,16,S
8.43,3,13,H
7.31,10,17,H
7.59,6,17,S
7.31,9,9,S
7.31,9,14,H
7.28,7,18,S
7.17,7,9,S
7.17,7,14,H
7.42,10,18,S
7.42,10,4,H
8,6,17,S
8,6,9,H
7.56,9,18,S
8.66,5,20,S
7.6,5,14,S
7.42,4,9,H
8.51,3,14,H
7.24,3,11,H
7.74,7,11,H
7.3,3,15,H
7.97,6,8,S
6.73,7,19,S
6.73,7,10,H
7.24,9,17,H
6.42,10,20,S
7,6,11,S
7.74,6,6,S
6.79,3,18,S
7.36,7,14,H
8.21,4,14,S
8.21,4,15,H
7.51,6,18,S
7.51,6,17,H
7.38,9,12,S
7.38,9,11,H
6.98,2,9,S
7.24,10,19,S
7.24,10,9,H
7.38,10,20,S
7.38,10,11,H
7.27,8,14,S
7.69,11,16,S
7.43,8,12,H
7.48,7,18,S
7.6,5,13,S
7.77,4,14,S
7.06,3,20,S
7.06,3,12,H
7.05,7,19,S
7.39,4,12,H
7.38,10,20,S
7,4,20,S
7,4,17,H
6.13,10,15,S
7.82,6,13,S
7.5,10,13,S
6.8,10,17,H
7.71,9,10,S
7.71,9,14,H
7.68,2,20,S
7.22,2,14,H
7.42,3,18,S
6.83,10,19,S
6.83,10,11,H
7.78,4,14,S
7.1,9,15,H
8.08,2,20,S
6.85,10,13,S
6.85,10,15,H
7.44,10,12,S
7.44,10,4,H
7.67,3,19,S
7.67,3,8,H
7.1,3,10,S
7.11,2,16,S
7.38,3,11,S
7.38,3,12,H
6.64,4,11,H
7.7,9,11,H
7.07,3,20,S
7.34,8,7,S
6.95,3,12,S
7.32,8,10,S
8.1,7,20,S
8.02,4,17,S
8.02,4,15,H
7.44,8,17,S
7.44,8,14,H
6.76,6,9,H
7.75,6,19,S
6.82,4,16,S
7.5,10,19,S
7.15,2,9,S
7.15,2,13,H
8.31,10,13,H
7.74,10,16,S
7.74,10,12,H
7.98,10,20,S
7.98,10,17,H
7.39,10,13,S
6.77,3,17,S
7.13,8,11,H
7.41,9,17,S
7.09,4,14,S
7.09,4,17,H
6.65,2,11,S
6.65,2,13,H
7.77,3,7,H
6.92,5,16,H
7.88,7,13,S
7.88,7,15,H
6.87,10,8,S
6.87,10,14,H
7,8,5,S
7,8,4,H
7,3,5,S
7.03,6,10,S
7.03,6,11,H
6.5,7,17,H
8.31,4,16,S
8.31,4,17,H
7.32,10,17,S
7.32,10,12,H
7,2,18,S
7.24,11,10,S
7.9,9,20,S
7.38,4,11,S
7.38,4,13,H
6.19,10,16,S
6.47,2,14,H
6.81,2,20,S
6.81,2,8,H
7.27,8,19,S
7.71,8,20,S
7.45,7,20,S
7.39,8,16,S
7.43,6,13,S
7.16,8,9,H
7.63,2,19,S
7.6,2,19,S
7.07,9,8,H
7.25,5,16,S
7.84,10,13,S
7.84,10,15,H
7.07,8,13,S
7.07,8,7,H
7.67,10,19,H
8.27,2,13,S
6.94,2,20,S
6.81,11,17,S
6.55,4,6,S
6.54,4,12,S
6.54,4,16,H
7.44,4,11,S
7.96,11,9,H
7.89,11,14,S
6.63,9,11,H
6.73,8,16,S
7.19,4,19,S
7.78,7,20,S
7.78,7,15,H
7.74,5,11,S
7.74,5,17,H
7.43,5,11,S
7.22,6,9,S
7.22,6,10,H
7.57,7,9,S
7.57,7,13,H
6.91,6,14,S
6.91,6,15,H
6.41,4,9,S
6.89,2,12,H
6.88,10,14,S
7.47,3,6,S
9.03,8,19,S
7.38,10,19,H
6.35,10,16,S
8.35,4,20,S
6.31,9,11,S
8,4,10,H
7.22,11,16,S
7.22,11,7,H
7.87,6,10,S
7.57,8,20,S
7.57,8,9,H
7.07,10,20,S
7.71,10,15,S
7.71,10,8,H
7.75,2,19,S
7.08,4,15,H
6.23,3,7,S
6.23,3,6,H
5.92,4,17,S
5.92,4,11,H
7.65,11,16,S
6.92,7,14,H
7.32,6,13,S
7.32,6,8,H
5.62,5,15,S
5.62,5,11,H
5.76,10,16,S
5.76,10,7,H
7.34,10,9,S
7.2,7,15,S
7.47,7,19,S
7.47,7,11,H
6.67,11,16,S
7.02,7,19,S
7.13,3,16,H
7.45,10,7,S
7.64,4,20,S
7.09,8,11,S
8.05,10,14,H
6.81,11,9,S
6.91,6,16,S
6.91,6,9,H
7.35,5,5,S
6.09,5,10,S
6.09,5,13,H
7.03,10,12,S
8.56,11,14,S
7.36,10,18,S
6.52,6,14,S
6.52,6,10,H
7.06,6,14,S
7.06,6,13,H
7.53,3,7,S
7.42,5,17,H
7.45,7,16,S
7.45,7,10,H
7.8,7,9,S
7.46,10,20,S
7.11,10,20,S
7.11,10,12,H
7.05,2,14,S
7.05,2,11,H
7.06,5,18,S
7.81,9,14,S
7.71,10,10,S
7.71,10,6,H
6.53,9,18,S
6.53,9,12,H
7.19,11,17,S
7.19,11,14,H
7.82,8,19,H
7.04,8,5,S
7.04,8,9,H
7.64,9,20,S
7.64,9,14,H
7.33,5,19,S
7.33,5,13,H
7.11,8,13,H
6.66,3,14,S
7.54,4,18,S
7.54,4,13,H
7.38,10,13,H
7.82,3,20,S
7.4,4,17,S
7,2,14,S
6.82,6,11,S
6.82,6,7,H
7.67,9,18,H
6.36,10,19,S
6.82,4,11,S
7.28,4,13,H
8.09,5,20,S
6.79,10,17,S
6.79,10,11,H
7.04,10,20,S
6.84,2,9,S
7.38,7,15,H
7.18,4,18,H
7.45,9,19,S
6.92,7,16,H
7.08,10,5,S
7.08,10,13,H
6.97,5,15,S
6.97,5,10,H
6.89,10,20,S
7.88,11,13,S
7.07,9,4,S
7.61,10,20,S
7.61,10,14,H
7.6,10,14,S
7.2,11,20,S
7.24,9,12,S
6.82,10,11,H
7.21,3,20,S
7,3,13,S
7.68,9,17,H
7.12,10,14,S
7.12,10,12,H
6.86,2,8,S
8.36,8,17,S
7.06,4,20,S
7.2,3,16,S
7.2,3,10,H
7.12,2,17,S
7.12,2,12,H
6.83,3,11,H
7.33,10,13,S
7.57,8,14,S
7.62,10,13,S
7.71,10,12,H
7.32,10,19,H
7.35,10,18,S
7.03,10,13,S
7.6,6,14,H
7.2,5,17,S
7.27,4,11,S
6.62,6,16,S
6.62,6,12,H
7.32,8,17,S
7.64,7,18,S
5.77,3,20,S
7.3,9,17,S
7.3,9,15,H
7.12,6,19,S
8.76,7,13,S
8.76,7,11,H
7.54,10,14,S
7.54,10,12,H
6.48,2,20,S
7.63,8,16,H
7.33,5,4,S
6.94,5,10,S
6.94,5,13,H
6.84,10,18,S
6.84,10,16,H
7.03,7,13,S
7.09,6,13,S
7.09,6,13,H
6.84,2,15,H
7.9,6,20,S
8.39,10,20,S
8.39,10,13,H
8.35,10,18,S
6.6,8,16,S
6.6,8,13,H
8.33,9,11,H
6.69,9,16,S
8.07,11,15,H
8.09,4,19,H
7.73,2,15,S
6.6,6,16,S
6.6,6,15,H
7.27,7,18,S
6.53,7,12,S
6.53,7,13,H
7.48,6,10,H
8.2,8,13,S
6.67,10,11,S
6.67,10,10,H
8.56,8,10,S
7.41,4,14,S
7.41,4,11,H
7.44,5,18,S
7.32,2,9,S
6.79,8,8,S
6.79,8,13,H
7.25,10,14,S
7.25,10,13,H
7.74,2,16,S
8.05,7,13,S
8.05,7,8,H
8.03,10,19,S
8.03,10,14,H
6.81,9,20,S
6.81,9,12,H
6.26,9,14,S
6.26,9,11,H
6.9,9,9,H
8.02,3,14,S
7.35,10,15,S
8.04,9,20,S
8.04,9,13,H
6.97,10,12,H
7.07,6,18,S
7.07,6,12,H
7.58,4,13,S
7.04,9,12,S
7.04,9,8,H
7.55,6,13,S
7.48,11,18,S
7.48,11,14,H
7.06,10,13,H
8.4,7,13,S
7.09,10,14,H
7.87,4,20,S
7.87,4,17,H
6.92,10,14,S
6.92,10,13,H
7.38,3,6,H
7.63,10,17,S
7.52,4,14,S
7.35,10,20,S
7.35,10,14,H
8.5,6,20,S
8.5,6,11,H
6.9,10,19,S
8.21,7,17,S
8.21,7,7,H
7.52,7,20,S
7.05,4,16,S
7.05,4,15,H
7.12,11,17,S
7.05,3,6,S
6.74,6,10,S
6.74,6,12,H
7.02,6,14,S
7.02,6,9,H
7.21,4,13,S
7.21,4,9,H
7.33,7,8,H
6.87,8,9,S
6.83,9,17,H
8.64,6,12,S
7.42,11,14,S
6.78,8,12,H
6.99,10,20,S
6.59,10,10,H
7.19,10,18,S
6.28,2,17,H
7,2,13,H
7.56,6,20,S
6.98,10,18,H
8.06,10,11,S
7.58,10,13,S
6.76,11,20,S
7.35,7,14,S
7.35,7,5,H
6.93,6,9,H
6.82,9,15,S
5.98,7,9,H
7.24,2,13,S
7.93,2,11,S
7.94,6,18,S
7.94,6,8,H
6.76,6,13,S
6.76,6,14,H
6.93,11,18,S
6.65,9,14,S
6.65,9,8,H
7.15,5,11,H
7,10,11,S
7.73,5,19,S
8.29,9,20,S
8.29,9,13,H
6.39,8,16,S
7.5,11,16,S
7.5,11,14,H
8.35,2,13,S
8.35,2,10,H
7.35,4,18,S
7.04,5,12,S
8.25,5,16,S
7.69,10,11,S
6.98,7,19,S
7.12,6,18,H
6.12,11,20,S
7.72,5,12,S
8.49,3,6,S
7.15,6,19,S
7.15,6,15,H
7.32,5,20,S
7.46,6,15,H
6.7,4,18,S
6.7,4,11,H
7.53,6,16,S
7.53,6,5,H
7.5,4,19,S
7.49,5,15,S
7.32,5,15,S
7.32,5,17,H
7.42,7,8,H
6.84,7,15,S
6.9,11,20,S
6.9,11,10,H
7.1,4,12,S
8.38,10,19,S
7.74,11,19,H
7.98,2,13,S
7.98,2,11,H
7.55,6,16,S
7.55,6,11,H
7.08,5,16,S
7.08,5,16,H
7.43,10,11,H
6.96,9,20,S
7.11,3,18,S
7.11,3,9,H
7.89,4,10,S
8.13,6,16,S
7.23,7,20,S
6.02,6,15,S
7.41,10,9,S
6.91,3,19,S
8.25,8,13,S
8.25,8,13,H
7.9,3,20,S
8.09,4,17,S
8.09,4,13,H
7.33,10,16,S
7.33,10,15,H
7.86,10,12,S
7.99,5,18,S
7.15,5,7,S
6.66,10,11,S
7.85,7,4,S
6.82,5,17,S
7.07,10,16,H
7.33,4,20,S
7.25,11,14,S
7.39,2,19,S
8.13,5,12,S
7.88,5,19,S
7.88,5,6,H
7.01,5,13,S
7.51,10,9,H
6.6,4,14,S
7.83,11,18,S
7.02,5,5,S
7.02,5,17,H
7.67,3,20,S
5.98,7,15,S
7.81,5,17,S
7.1,8,7,S
6.77,6,5,S
6.77,6,10,H
7.72,7,12,S
7.72,7,8,H
6.5,10,20,S
7.52,10,20,S
7.39,6,11,S
7.39,6,13,H
7.22,4,12,S
6.64,8,18,S
6.64,8,4,H
7.46,10,15,S
6.56,6,15,S
7.33,9,19,S
7.45,7,9,S
7.45,7,11,H
7.15,10,20,S
7.52,10,12,S
7.69,2,15,S
7.69,2,5,H
6.86,6,17,S
6.86,6,12,H
7.82,10,20,S
7.46,4,12,S
7.46,4,17,H
7.41,6,14,S
6.93,10,20,S
6.93,10,11,H
7.48,9,20,S
7.48,9,10,H
8.37,10,16,S
7.95,10,11,S
7.82,7,14,S
7.97,2,17,S
7.46,9,17,H
7.29,6,17,S
7.83,2,11,S
7.61,6,10,S
7.61,6,9,H
7.8,10,12,H
8.06,3,20,S
6.7,3,10,H
7.08,5,16,S
7.08,5,17,H
6.54,5,18,S
6.54,5,14,H
7.56,10,11,S
7.63,9,15,S
7.63,9,11,H
6.64,9,18,S
7.71,10,10,H
7.73,10,12,H
7.24,6,16,S
6.46,10,12,S
6.46,10,10,H
7.73,2,16,H
7.94,11,13,S
7.2,6,20,S
7.2,6,12,H
7.09,8,20,S
7.62,5,13,S
7.62,5,13,H
7.24,6,12,S
8.2,3,10,H
7.25,10,20,S
7.17,3,20,S
7.17,3,15,H
7.31,11,12,S
7.31,11,13,H
7.13,6,15,S
7.13,6,11,H
7.24,8,20,S
7.24,8,12,H
7.36,10,20,S
8.05,11,10,S
8.05,11,12,H
6.47,5,16,H
7.61,9,14,H
7.66,8,12,H
7.59,10,15,S
7.59,10,16,H
7.37,6,11,S
7.37,6,16,H
7.34,3,15,S
7.34,3,12,H
7.34,6,13,S
7.34,6,4,H
7.5,11,15,S
7.17,4,18,S
7.17,4,17,H
7.09,7,20,S
7.42,6,12,S
7.56,10,18,S
7.56,10,14,H
7.32,10,14,S
7.38,2,20,S
7.43,10,20,S
6.77,5,12,S
6.77,5,7,H
7.12,6,18,S
7.12,6,9,H
7.4,10,16,H
7.59,5,20,S
7.59,5,14,H
7.08,2,16,S
7.08,2,5,H
7.44,3,17,S
8.05,3,16,S
8.05,3,7,H
6.95,11,18,S
6.64,5,18,S
6.64,5,13,H
6.24,11,14,S
6.97,6,15,S
6.97,6,12,H
8.34,10,16,S
6.92,2,14,S
6.71,2,11,H
7.9,7,15,S
6.22,6,16,S
6.22,6,15,H
7.29,5,16,S
7.19,4,13,S
6.44,4,12,H
7.57,5,17,H
6.19,4,6,S
6.19,4,11,H
7.16,3,12,S
8.65,2,19,S
6.87,7,18,S
6.87,7,18,H
6.88,4,19,S
6.42,3,13,S
7.34,9,12,S
6.83,10,9,S
6.83,10,13,H
7.33,6,11,S
7.33,6,12,H
5.77,3,10,H
7.06,7,13,H
6.62,2,12,S
7.32,6,19,S
7.49,4,15,H
7.67,10,13,H
7.28,2,14,S
7.28,2,5,H
7.19,10,13,S
6.98,3,20,S
7.02,5,6,S
8.21,10,12,S
7.18,4,13,H
7.31,10,9,S
7.31,10,8,H
7.77,4,11,S
7.77,4,11,H
7.5,2,9,H
7.1,10,12,S
7.99,10,8,S
7.99,10,9,H
7.26,10,12,S
7.26,10,11,H
7.55,10,8,S
6.66,3,13,S
6.66,3,9,H
7.17,4,16,S
8.04,8,20,S
7.46,11,19,S
7.46,11,10,H
7.52,5,17,H
8.34,11,16,S
7.34,9,17,H
7.21,10,10,S
7.7,4,19,S
7.52,10,20,S
7.56,8,18,S
7.56,8,13,H
6.95,5,20,S
7.12,2,10,S
7.12,2,8,H
6.68,4,14,S
6.68,4,9,H
6.41,10,9,H
7.6,3,12,S
7.6,3,16,H
7.06,10,7,S
8.63,10,19,S
7.33,2,8,S
7.98,3,13,S
6.84,8,20,S
8.19,10,7,S
7.63,6,20,S
7.63,6,18,H
8.63,6,15,S
5.67,7,18,S
5.67,7,15,H
7.34,2,16,S
