@RELATION burstmodel
@ATTRIBUTE dealer-1 string
@ATTRIBUTE dealer-2 string
@ATTRIBUTE player1-1 string
@ATTRIBUTE player1-2 string
@ATTRIBUTE player2-1 string
@ATTRIBUTE player2-2 string
@ATTRIBUTE player3-1 string
@ATTRIBUTE player3-2 string
@ATTRIBUTE player4-1 string
@ATTRIBUTE player4-2 string
@ATTRIBUTE total numeric
@ATTRIBUTE result {burst, non-burst}
@DATA
THREE,TEN,FIVE,JACK,SIX,THREE,FIVE,QUEEN,KING,FOUR,9,non-burst
THREE,TEN,FIVE,JACK,SIX,THREE,FIVE,QUEEN,KING,FOUR,15,non-burst
THREE,TEN,FIVE,JACK,SIX,THREE,FIVE,QUEEN,KING,FOUR,14,non-burst
JACK,FIVE,THREE,ACE,TEN,SIX,SEVEN,EIGHT,TEN,FOUR,14,non-burst
JACK,FIVE,THREE,ACE,TEN,SIX,SEVEN,EIGHT,TEN,FOUR,16,non-burst
JACK,FIVE,THREE,ACE,TEN,SIX,SEVEN,EIGHT,TEN,FOUR,15,non-burst
JACK,FIVE,THREE,ACE,TEN,SIX,SEVEN,EIGHT,TEN,FOUR,14,non-burst
KING,EIGHT,TEN,QUEEN,EIGHT,FOUR,FOUR,TEN,QUEEN,JACK,12,non-burst
KING,EIGHT,TEN,QUEEN,EIGHT,FOUR,FOUR,TEN,QUEEN,JACK,14,non-burst
FOUR,THREE,QUEEN,FIVE,SEVEN,SIX,THREE,NINE,KING,FIVE,15,non-burst
FOUR,THREE,QUEEN,FIVE,SEVEN,SIX,THREE,NINE,KING,FIVE,13,non-burst
FOUR,THREE,QUEEN,FIVE,SEVEN,SIX,THREE,NINE,KING,FIVE,12,non-burst
FOUR,THREE,QUEEN,FIVE,SEVEN,SIX,THREE,NINE,KING,FIVE,15,non-burst
EIGHT,ACE,EIGHT,JACK,KING,SIX,FIVE,NINE,TWO,TEN,16,non-burst
EIGHT,ACE,EIGHT,JACK,KING,SIX,FIVE,NINE,TWO,TEN,14,non-burst
EIGHT,ACE,EIGHT,JACK,KING,SIX,FIVE,NINE,TWO,TEN,12,non-burst
FOUR,JACK,TEN,TWO,SIX,SEVEN,TWO,EIGHT,JACK,NINE,12,non-burst
FOUR,JACK,TEN,TWO,SIX,SEVEN,TWO,EIGHT,JACK,NINE,13,non-burst
FOUR,JACK,TEN,TWO,SIX,SEVEN,TWO,EIGHT,JACK,NINE,10,non-burst
JACK,TEN,TWO,SEVEN,QUEEN,THREE,NINE,FOUR,QUEEN,ACE,9,non-burst
JACK,TEN,TWO,SEVEN,QUEEN,THREE,NINE,FOUR,QUEEN,ACE,13,non-burst
JACK,TEN,TWO,SEVEN,QUEEN,THREE,NINE,FOUR,QUEEN,ACE,13,non-burst
TEN,FOUR,KING,THREE,TEN,TEN,SIX,SEVEN,FOUR,THREE,13,non-burst
TEN,FOUR,KING,THREE,TEN,TEN,SIX,SEVEN,FOUR,THREE,13,non-burst
TEN,FOUR,KING,THREE,TEN,TEN,SIX,SEVEN,FOUR,THREE,14,non-burst
TEN,FOUR,KING,THREE,TEN,TEN,SIX,SEVEN,FOUR,THREE,7,non-burst
TEN,FOUR,KING,THREE,TEN,TEN,SIX,SEVEN,FOUR,THREE,14,non-burst
FIVE,TWO,JACK,EIGHT,FIVE,SEVEN,TWO,FOUR,NINE,NINE,12,non-burst
FIVE,TWO,JACK,EIGHT,FIVE,SEVEN,TWO,FOUR,NINE,NINE,15,non-burst
FIVE,TWO,JACK,EIGHT,FIVE,SEVEN,TWO,FOUR,NINE,NINE,6,non-burst
FIVE,TWO,JACK,EIGHT,FIVE,SEVEN,TWO,FOUR,NINE,NINE,16,non-burst
THREE,SIX,QUEEN,ACE,THREE,SIX,QUEEN,NINE,TEN,SEVEN,9,non-burst
FOUR,KING,TEN,TEN,TEN,THREE,ACE,JACK,FOUR,FIVE,13,non-burst
FOUR,KING,TEN,TEN,TEN,THREE,ACE,JACK,FOUR,FIVE,9,non-burst
FOUR,KING,TEN,TEN,TEN,THREE,ACE,JACK,FOUR,FIVE,16,non-burst
QUEEN,FOUR,NINE,JACK,JACK,KING,QUEEN,TEN,NINE,THREE,12,non-burst
TWO,FOUR,SIX,EIGHT,NINE,TEN,EIGHT,QUEEN,THREE,THREE,14,non-burst
TWO,FOUR,SIX,EIGHT,NINE,TEN,EIGHT,QUEEN,THREE,THREE,6,non-burst
TWO,FOUR,SIX,EIGHT,NINE,TEN,EIGHT,QUEEN,THREE,THREE,16,non-burst
JACK,JACK,FOUR,NINE,FIVE,QUEEN,FIVE,FOUR,THREE,EIGHT,13,non-burst
JACK,JACK,FOUR,NINE,FIVE,QUEEN,FIVE,FOUR,THREE,EIGHT,14,non-burst
JACK,JACK,FOUR,NINE,FIVE,QUEEN,FIVE,FOUR,THREE,EIGHT,15,non-burst
JACK,JACK,FOUR,NINE,FIVE,QUEEN,FIVE,FOUR,THREE,EIGHT,9,non-burst
JACK,JACK,FOUR,NINE,FIVE,QUEEN,FIVE,FOUR,THREE,EIGHT,14,non-burst
JACK,JACK,FOUR,NINE,FIVE,QUEEN,FIVE,FOUR,THREE,EIGHT,11,non-burst
TEN,EIGHT,TEN,JACK,SIX,TEN,JACK,QUEEN,FOUR,TEN,16,non-burst
TEN,EIGHT,TEN,JACK,SIX,TEN,JACK,QUEEN,FOUR,TEN,14,non-burst
QUEEN,KING,TWO,JACK,FIVE,FOUR,QUEEN,ACE,JACK,TEN,12,non-burst
QUEEN,KING,TWO,JACK,FIVE,FOUR,QUEEN,ACE,JACK,TEN,9,non-burst
TWO,QUEEN,JACK,JACK,ACE,KING,JACK,SIX,THREE,TEN,16,non-burst
TWO,QUEEN,JACK,JACK,ACE,KING,JACK,SIX,THREE,TEN,13,non-burst
JACK,SIX,KING,SEVEN,TEN,SIX,ACE,EIGHT,FOUR,TWO,16,non-burst
JACK,SIX,KING,SEVEN,TEN,SIX,ACE,EIGHT,FOUR,TWO,6,non-burst
JACK,SIX,KING,SEVEN,TEN,SIX,ACE,EIGHT,FOUR,TWO,11,non-burst
JACK,SIX,KING,SEVEN,TEN,SIX,ACE,EIGHT,FOUR,TWO,15,non-burst
THREE,KING,FIVE,SIX,JACK,EIGHT,ACE,EIGHT,THREE,TWO,11,non-burst
THREE,KING,FIVE,SIX,JACK,EIGHT,ACE,EIGHT,THREE,TWO,5,non-burst
THREE,KING,FIVE,SIX,JACK,EIGHT,ACE,EIGHT,THREE,TWO,13,non-burst
JACK,SIX,FIVE,JACK,TEN,ACE,QUEEN,THREE,JACK,NINE,15,non-burst
JACK,SIX,FIVE,JACK,TEN,ACE,QUEEN,THREE,JACK,NINE,13,non-burst
JACK,SIX,FIVE,JACK,TEN,ACE,QUEEN,THREE,JACK,NINE,16,non-burst
ACE,TEN,THREE,SEVEN,TEN,FOUR,JACK,SIX,SIX,KING,10,non-burst
ACE,TEN,THREE,SEVEN,TEN,FOUR,JACK,SIX,SIX,KING,16,non-burst
ACE,TEN,THREE,SEVEN,TEN,FOUR,JACK,SIX,SIX,KING,14,non-burst
ACE,TEN,THREE,SEVEN,TEN,FOUR,JACK,SIX,SIX,KING,16,non-burst
ACE,TEN,THREE,SEVEN,TEN,FOUR,JACK,SIX,SIX,KING,16,non-burst
NINE,QUEEN,TWO,SIX,ACE,NINE,JACK,TWO,NINE,FOUR,8,non-burst
NINE,QUEEN,TWO,SIX,ACE,NINE,JACK,TWO,NINE,FOUR,12,non-burst
NINE,QUEEN,TWO,SIX,ACE,NINE,JACK,TWO,NINE,FOUR,12,non-burst
NINE,QUEEN,TWO,SIX,ACE,NINE,JACK,TWO,NINE,FOUR,13,non-burst
SIX,TEN,FIVE,TEN,FOUR,SEVEN,NINE,KING,TWO,TEN,15,non-burst
SIX,TEN,FIVE,TEN,FOUR,SEVEN,NINE,KING,TWO,TEN,11,non-burst
SIX,TEN,FIVE,TEN,FOUR,SEVEN,NINE,KING,TWO,TEN,12,non-burst
ACE,TWO,TEN,TWO,QUEEN,EIGHT,TWO,JACK,KING,FIVE,12,non-burst
ACE,TWO,TEN,TWO,QUEEN,EIGHT,TWO,JACK,KING,FIVE,12,non-burst
ACE,TWO,TEN,TWO,QUEEN,EIGHT,TWO,JACK,KING,FIVE,16,non-burst
ACE,TWO,TEN,TWO,QUEEN,EIGHT,TWO,JACK,KING,FIVE,15,non-burst
FOUR,TWO,NINE,SEVEN,SIX,SIX,QUEEN,FOUR,KING,FOUR,16,non-burst
FOUR,TWO,NINE,SEVEN,SIX,SIX,QUEEN,FOUR,KING,FOUR,12,non-burst
FOUR,TWO,NINE,SEVEN,SIX,SIX,QUEEN,FOUR,KING,FOUR,16,non-burst
FOUR,TWO,NINE,SEVEN,SIX,SIX,QUEEN,FOUR,KING,FOUR,14,non-burst
FOUR,TWO,NINE,SEVEN,SIX,SIX,QUEEN,FOUR,KING,FOUR,14,non-burst
NINE,KING,JACK,SEVEN,SIX,ACE,EIGHT,SIX,NINE,FOUR,14,non-burst
NINE,KING,JACK,SEVEN,SIX,ACE,EIGHT,SIX,NINE,FOUR,13,non-burst
TWO,SEVEN,ACE,JACK,FIVE,THREE,FOUR,KING,JACK,QUEEN,8,non-burst
TWO,SEVEN,ACE,JACK,FIVE,THREE,FOUR,KING,JACK,QUEEN,13,non-burst
TWO,SEVEN,ACE,JACK,FIVE,THREE,FOUR,KING,JACK,QUEEN,14,non-burst
SIX,FOUR,SIX,THREE,FIVE,SIX,SEVEN,FOUR,EIGHT,EIGHT,9,non-burst
SIX,FOUR,SIX,THREE,FIVE,SIX,SEVEN,FOUR,EIGHT,EIGHT,11,non-burst
SIX,FOUR,SIX,THREE,FIVE,SIX,SEVEN,FOUR,EIGHT,EIGHT,16,non-burst
SIX,FOUR,SIX,THREE,FIVE,SIX,SEVEN,FOUR,EIGHT,EIGHT,11,non-burst
SIX,FOUR,SIX,THREE,FIVE,SIX,SEVEN,FOUR,EIGHT,EIGHT,16,non-burst
ACE,THREE,TEN,THREE,SEVEN,SEVEN,SEVEN,NINE,JACK,FOUR,13,non-burst
ACE,THREE,TEN,THREE,SEVEN,SEVEN,SEVEN,NINE,JACK,FOUR,16,non-burst
ACE,THREE,TEN,THREE,SEVEN,SEVEN,SEVEN,NINE,JACK,FOUR,14,non-burst
ACE,THREE,TEN,THREE,SEVEN,SEVEN,SEVEN,NINE,JACK,FOUR,16,non-burst
ACE,THREE,TEN,THREE,SEVEN,SEVEN,SEVEN,NINE,JACK,FOUR,14,non-burst
FOUR,JACK,KING,THREE,QUEEN,NINE,NINE,FIVE,THREE,JACK,13,non-burst
FOUR,JACK,KING,THREE,QUEEN,NINE,NINE,FIVE,THREE,JACK,14,non-burst
FOUR,JACK,KING,THREE,QUEEN,NINE,NINE,FIVE,THREE,JACK,15,non-burst
FOUR,JACK,KING,THREE,QUEEN,NINE,NINE,FIVE,THREE,JACK,13,non-burst
ACE,FIVE,QUEEN,TWO,SEVEN,FIVE,JACK,QUEEN,SEVEN,EIGHT,12,non-burst
ACE,FIVE,QUEEN,TWO,SEVEN,FIVE,JACK,QUEEN,SEVEN,EIGHT,12,non-burst
ACE,FIVE,QUEEN,TWO,SEVEN,FIVE,JACK,QUEEN,SEVEN,EIGHT,15,non-burst
ACE,NINE,KING,TEN,EIGHT,JACK,FIVE,SEVEN,TEN,SEVEN,12,non-burst
TWO,TWO,NINE,QUEEN,TEN,SIX,THREE,THREE,QUEEN,SIX,16,non-burst
TWO,TWO,NINE,QUEEN,TEN,SIX,THREE,THREE,QUEEN,SIX,6,non-burst
TWO,TWO,NINE,QUEEN,TEN,SIX,THREE,THREE,QUEEN,SIX,16,non-burst
TEN,ACE,FOUR,FOUR,FOUR,SEVEN,JACK,KING,TEN,FOUR,8,non-burst
TEN,ACE,FOUR,FOUR,FOUR,SEVEN,JACK,KING,TEN,FOUR,16,non-burst
TEN,ACE,FOUR,FOUR,FOUR,SEVEN,JACK,KING,TEN,FOUR,11,non-burst
TEN,ACE,FOUR,FOUR,FOUR,SEVEN,JACK,KING,TEN,FOUR,14,non-burst
TEN,ACE,FOUR,FOUR,FOUR,SEVEN,JACK,KING,TEN,FOUR,14,non-burst
TEN,EIGHT,EIGHT,ACE,SIX,NINE,TWO,SIX,SIX,TWO,15,non-burst
TEN,EIGHT,EIGHT,ACE,SIX,NINE,TWO,SIX,SIX,TWO,8,non-burst
TEN,EIGHT,EIGHT,ACE,SIX,NINE,TWO,SIX,SIX,TWO,8,non-burst
TEN,EIGHT,EIGHT,ACE,SIX,NINE,TWO,SIX,SIX,TWO,13,non-burst
TWO,EIGHT,EIGHT,QUEEN,JACK,TWO,ACE,EIGHT,NINE,SEVEN,12,non-burst
TWO,EIGHT,EIGHT,QUEEN,JACK,TWO,ACE,EIGHT,NINE,SEVEN,16,non-burst
FOUR,FOUR,SEVEN,SIX,JACK,SEVEN,FIVE,EIGHT,JACK,KING,13,non-burst
FOUR,FOUR,SEVEN,SIX,JACK,SEVEN,FIVE,EIGHT,JACK,KING,13,non-burst
THREE,THREE,THREE,FOUR,TWO,FIVE,ACE,FOUR,KING,FIVE,7,non-burst
THREE,THREE,THREE,FOUR,TWO,FIVE,ACE,FOUR,KING,FIVE,10,non-burst
THREE,THREE,THREE,FOUR,TWO,FIVE,ACE,FOUR,KING,FIVE,7,non-burst
THREE,THREE,THREE,FOUR,TWO,FIVE,ACE,FOUR,KING,FIVE,15,non-burst
THREE,THREE,THREE,FOUR,TWO,FIVE,ACE,FOUR,KING,FIVE,15,non-burst
SEVEN,THREE,ACE,TWO,EIGHT,SIX,FOUR,NINE,KING,FIVE,13,non-burst
SEVEN,THREE,ACE,TWO,EIGHT,SIX,FOUR,NINE,KING,FIVE,12,non-burst
SEVEN,THREE,ACE,TWO,EIGHT,SIX,FOUR,NINE,KING,FIVE,16,non-burst
SEVEN,THREE,ACE,TWO,EIGHT,SIX,FOUR,NINE,KING,FIVE,14,non-burst
SEVEN,THREE,ACE,TWO,EIGHT,SIX,FOUR,NINE,KING,FIVE,13,non-burst
SEVEN,THREE,ACE,TWO,EIGHT,SIX,FOUR,NINE,KING,FIVE,15,non-burst
FIVE,TEN,TEN,ACE,NINE,THREE,NINE,JACK,SEVEN,EIGHT,12,non-burst
FIVE,TEN,TEN,ACE,NINE,THREE,NINE,JACK,SEVEN,EIGHT,15,non-burst
FIVE,TWO,TEN,FIVE,TWO,EIGHT,KING,ACE,TEN,EIGHT,15,non-burst
FIVE,TWO,TEN,FIVE,TWO,EIGHT,KING,ACE,TEN,EIGHT,10,non-burst
FOUR,EIGHT,NINE,JACK,SEVEN,TEN,EIGHT,FIVE,NINE,EIGHT,13,non-burst
FOUR,EIGHT,NINE,JACK,SEVEN,TEN,EIGHT,FIVE,NINE,EIGHT,15,non-burst
QUEEN,QUEEN,FIVE,FOUR,FIVE,JACK,KING,TWO,TEN,TWO,9,non-burst
QUEEN,QUEEN,FIVE,FOUR,FIVE,JACK,KING,TWO,TEN,TWO,15,non-burst
QUEEN,QUEEN,FIVE,FOUR,FIVE,JACK,KING,TWO,TEN,TWO,12,non-burst
QUEEN,QUEEN,FIVE,FOUR,FIVE,JACK,KING,TWO,TEN,TWO,12,non-burst
KING,JACK,SEVEN,EIGHT,TWO,SEVEN,SEVEN,TWO,FIVE,SEVEN,15,non-burst
KING,JACK,SEVEN,EIGHT,TWO,SEVEN,SEVEN,TWO,FIVE,SEVEN,9,non-burst
KING,JACK,SEVEN,EIGHT,TWO,SEVEN,SEVEN,TWO,FIVE,SEVEN,11,non-burst
KING,JACK,SEVEN,EIGHT,TWO,SEVEN,SEVEN,TWO,FIVE,SEVEN,15,non-burst
KING,JACK,SEVEN,EIGHT,TWO,SEVEN,SEVEN,TWO,FIVE,SEVEN,9,non-burst
KING,JACK,SEVEN,EIGHT,TWO,SEVEN,SEVEN,TWO,FIVE,SEVEN,12,non-burst
TEN,FIVE,FIVE,FIVE,FIVE,QUEEN,NINE,TEN,QUEEN,FIVE,10,non-burst
TEN,FIVE,FIVE,FIVE,FIVE,QUEEN,NINE,TEN,QUEEN,FIVE,15,non-burst
TEN,FIVE,FIVE,FIVE,FIVE,QUEEN,NINE,TEN,QUEEN,FIVE,15,non-burst
FOUR,KING,EIGHT,JACK,SIX,FOUR,TWO,FIVE,THREE,SIX,10,non-burst
FOUR,KING,EIGHT,JACK,SIX,FOUR,TWO,FIVE,THREE,SIX,14,non-burst
FOUR,KING,EIGHT,JACK,SIX,FOUR,TWO,FIVE,THREE,SIX,7,non-burst
FOUR,KING,EIGHT,JACK,SIX,FOUR,TWO,FIVE,THREE,SIX,9,non-burst
TEN,TEN,QUEEN,THREE,FOUR,THREE,QUEEN,TWO,ACE,JACK,13,non-burst
TEN,TEN,QUEEN,THREE,FOUR,THREE,QUEEN,TWO,ACE,JACK,7,non-burst
TEN,TEN,QUEEN,THREE,FOUR,THREE,QUEEN,TWO,ACE,JACK,9,non-burst
TEN,TEN,QUEEN,THREE,FOUR,THREE,QUEEN,TWO,ACE,JACK,15,non-burst
TEN,TEN,QUEEN,THREE,FOUR,THREE,QUEEN,TWO,ACE,JACK,12,non-burst
FIVE,FOUR,EIGHT,SEVEN,EIGHT,THREE,FOUR,SEVEN,NINE,QUEEN,15,non-burst
FIVE,FOUR,EIGHT,SEVEN,EIGHT,THREE,FOUR,SEVEN,NINE,QUEEN,11,non-burst
FIVE,FOUR,EIGHT,SEVEN,EIGHT,THREE,FOUR,SEVEN,NINE,QUEEN,11,non-burst
FIVE,FOUR,EIGHT,SEVEN,EIGHT,THREE,FOUR,SEVEN,NINE,QUEEN,14,non-burst
SEVEN,QUEEN,KING,EIGHT,SIX,JACK,TWO,FOUR,FOUR,ACE,16,non-burst
SEVEN,QUEEN,KING,EIGHT,SIX,JACK,TWO,FOUR,FOUR,ACE,6,non-burst
SEVEN,QUEEN,KING,EIGHT,SIX,JACK,TWO,FOUR,FOUR,ACE,16,non-burst
SEVEN,QUEEN,KING,EIGHT,SIX,JACK,TWO,FOUR,FOUR,ACE,15,non-burst
TWO,THREE,QUEEN,TEN,THREE,NINE,TWO,TEN,TEN,TWO,12,non-burst
TWO,THREE,QUEEN,TEN,THREE,NINE,TWO,TEN,TEN,TWO,15,non-burst
TWO,THREE,QUEEN,TEN,THREE,NINE,TWO,TEN,TEN,TWO,16,non-burst
TWO,THREE,QUEEN,TEN,THREE,NINE,TWO,TEN,TEN,TWO,12,non-burst
TWO,THREE,QUEEN,TEN,THREE,NINE,TWO,TEN,TEN,TWO,12,non-burst
FOUR,QUEEN,FOUR,THREE,SEVEN,FIVE,KING,QUEEN,ACE,SEVEN,7,non-burst
FOUR,QUEEN,FOUR,THREE,SEVEN,FIVE,KING,QUEEN,ACE,SEVEN,9,non-burst
FOUR,QUEEN,FOUR,THREE,SEVEN,FIVE,KING,QUEEN,ACE,SEVEN,16,non-burst
FOUR,QUEEN,FOUR,THREE,SEVEN,FIVE,KING,QUEEN,ACE,SEVEN,12,non-burst
TEN,JACK,ACE,FOUR,TEN,THREE,SIX,SEVEN,KING,SEVEN,15,non-burst
TEN,JACK,ACE,FOUR,TEN,THREE,SIX,SEVEN,KING,SEVEN,13,non-burst
TEN,JACK,ACE,FOUR,TEN,THREE,SIX,SEVEN,KING,SEVEN,13,non-burst
FOUR,ACE,QUEEN,SIX,SIX,THREE,SIX,SEVEN,TEN,TWO,16,non-burst
FOUR,ACE,QUEEN,SIX,SIX,THREE,SIX,SEVEN,TEN,TWO,9,non-burst
FOUR,ACE,QUEEN,SIX,SIX,THREE,SIX,SEVEN,TEN,TWO,13,non-burst
FOUR,ACE,QUEEN,SIX,SIX,THREE,SIX,SEVEN,TEN,TWO,12,non-burst
TEN,SIX,FIVE,EIGHT,FOUR,TWO,QUEEN,TWO,QUEEN,EIGHT,13,non-burst
TEN,SIX,FIVE,EIGHT,FOUR,TWO,QUEEN,TWO,QUEEN,EIGHT,15,non-burst
TEN,SIX,FIVE,EIGHT,FOUR,TWO,QUEEN,TWO,QUEEN,EIGHT,6,non-burst
TEN,SIX,FIVE,EIGHT,FOUR,TWO,QUEEN,TWO,QUEEN,EIGHT,10,non-burst
TEN,SIX,FIVE,EIGHT,FOUR,TWO,QUEEN,TWO,QUEEN,EIGHT,12,non-burst
KING,SIX,FOUR,FIVE,TEN,FIVE,TEN,EIGHT,JACK,ACE,9,non-burst
KING,SIX,FOUR,FIVE,TEN,FIVE,TEN,EIGHT,JACK,ACE,13,non-burst
KING,SIX,FOUR,FIVE,TEN,FIVE,TEN,EIGHT,JACK,ACE,15,non-burst
ACE,TWO,KING,EIGHT,EIGHT,NINE,FIVE,QUEEN,TWO,NINE,15,non-burst
ACE,TWO,KING,EIGHT,EIGHT,NINE,FIVE,QUEEN,TWO,NINE,11,non-burst
FOUR,FIVE,JACK,THREE,THREE,TEN,JACK,EIGHT,QUEEN,TEN,13,non-burst
FOUR,FIVE,JACK,THREE,THREE,TEN,JACK,EIGHT,QUEEN,TEN,13,non-burst
KING,NINE,TEN,EIGHT,EIGHT,ACE,TWO,EIGHT,FOUR,THREE,10,non-burst
KING,NINE,TEN,EIGHT,EIGHT,ACE,TWO,EIGHT,FOUR,THREE,13,non-burst
KING,NINE,TEN,EIGHT,EIGHT,ACE,TWO,EIGHT,FOUR,THREE,7,non-burst
KING,NINE,TEN,EIGHT,EIGHT,ACE,TWO,EIGHT,FOUR,THREE,13,non-burst
THREE,FIVE,EIGHT,EIGHT,NINE,SIX,JACK,EIGHT,EIGHT,KING,16,non-burst
THREE,FIVE,EIGHT,EIGHT,NINE,SIX,JACK,EIGHT,EIGHT,KING,15,non-burst
NINE,ACE,SEVEN,EIGHT,FOUR,FOUR,JACK,FIVE,FIVE,QUEEN,15,non-burst
NINE,ACE,SEVEN,EIGHT,FOUR,FOUR,JACK,FIVE,FIVE,QUEEN,8,non-burst
NINE,ACE,SEVEN,EIGHT,FOUR,FOUR,JACK,FIVE,FIVE,QUEEN,13,non-burst
NINE,ACE,SEVEN,EIGHT,FOUR,FOUR,JACK,FIVE,FIVE,QUEEN,15,non-burst
NINE,ACE,SEVEN,EIGHT,FOUR,FOUR,JACK,FIVE,FIVE,QUEEN,15,non-burst
TEN,TWO,NINE,TEN,SEVEN,NINE,EIGHT,FIVE,KING,SIX,16,non-burst
TEN,TWO,NINE,TEN,SEVEN,NINE,EIGHT,FIVE,KING,SIX,13,non-burst
TEN,TWO,NINE,TEN,SEVEN,NINE,EIGHT,FIVE,KING,SIX,15,non-burst
TEN,TWO,NINE,TEN,SEVEN,NINE,EIGHT,FIVE,KING,SIX,16,non-burst
FOUR,TWO,JACK,FOUR,TWO,NINE,EIGHT,EIGHT,FOUR,EIGHT,14,non-burst
FOUR,TWO,JACK,FOUR,TWO,NINE,EIGHT,EIGHT,FOUR,EIGHT,11,non-burst
FOUR,TWO,JACK,FOUR,TWO,NINE,EIGHT,EIGHT,FOUR,EIGHT,16,non-burst
FOUR,TWO,JACK,FOUR,TWO,NINE,EIGHT,EIGHT,FOUR,EIGHT,12,non-burst
TEN,QUEEN,SEVEN,SEVEN,NINE,ACE,EIGHT,KING,SIX,EIGHT,14,non-burst
TEN,QUEEN,SEVEN,SEVEN,NINE,ACE,EIGHT,KING,SIX,EIGHT,14,non-burst
TEN,SEVEN,QUEEN,NINE,FIVE,QUEEN,FIVE,NINE,THREE,THREE,15,non-burst
TEN,SEVEN,QUEEN,NINE,FIVE,QUEEN,FIVE,NINE,THREE,THREE,14,non-burst
TEN,SEVEN,QUEEN,NINE,FIVE,QUEEN,FIVE,NINE,THREE,THREE,6,non-burst
TEN,SEVEN,QUEEN,NINE,FIVE,QUEEN,FIVE,NINE,THREE,THREE,11,non-burst
TEN,SEVEN,QUEEN,NINE,FIVE,QUEEN,FIVE,NINE,THREE,THREE,16,non-burst
ACE,FIVE,TWO,SIX,TWO,FIVE,TEN,FIVE,TEN,KING,8,non-burst
ACE,FIVE,TWO,SIX,TWO,FIVE,TEN,FIVE,TEN,KING,11,non-burst
ACE,FIVE,TWO,SIX,TWO,FIVE,TEN,FIVE,TEN,KING,7,non-burst
ACE,FIVE,TWO,SIX,TWO,FIVE,TEN,FIVE,TEN,KING,15,non-burst
KING,SEVEN,EIGHT,TWO,NINE,SEVEN,JACK,FOUR,NINE,TWO,10,non-burst
KING,SEVEN,EIGHT,TWO,NINE,SEVEN,JACK,FOUR,NINE,TWO,16,non-burst
KING,SEVEN,EIGHT,TWO,NINE,SEVEN,JACK,FOUR,NINE,TWO,14,non-burst
KING,SEVEN,EIGHT,TWO,NINE,SEVEN,JACK,FOUR,NINE,TWO,11,non-burst
ACE,JACK,SEVEN,JACK,TEN,NINE,KING,TWO,TEN,FOUR,12,non-burst
ACE,JACK,SEVEN,JACK,TEN,NINE,KING,TWO,TEN,FOUR,15,non-burst
ACE,JACK,SEVEN,JACK,TEN,NINE,KING,TWO,TEN,FOUR,14,non-burst
TWO,TEN,SIX,SEVEN,TEN,ACE,KING,FIVE,TEN,FIVE,13,non-burst
TWO,TEN,SIX,SEVEN,TEN,ACE,KING,FIVE,TEN,FIVE,15,non-burst
TWO,TEN,SIX,SEVEN,TEN,ACE,KING,FIVE,TEN,FIVE,15,non-burst
SEVEN,SIX,SIX,FIVE,QUEEN,JACK,JACK,NINE,NINE,KING,11,non-burst
SEVEN,SIX,SIX,FIVE,QUEEN,JACK,JACK,NINE,NINE,KING,13,non-burst
FIVE,QUEEN,FIVE,TEN,QUEEN,TWO,SEVEN,SEVEN,JACK,ACE,15,non-burst
FIVE,QUEEN,FIVE,TEN,QUEEN,TWO,SEVEN,SEVEN,JACK,ACE,12,non-burst
FIVE,QUEEN,FIVE,TEN,QUEEN,TWO,SEVEN,SEVEN,JACK,ACE,14,non-burst
FOUR,THREE,TEN,JACK,THREE,NINE,SEVEN,EIGHT,KING,THREE,12,non-burst
FOUR,THREE,TEN,JACK,THREE,NINE,SEVEN,EIGHT,KING,THREE,15,non-burst
FOUR,THREE,TEN,JACK,THREE,NINE,SEVEN,EIGHT,KING,THREE,13,non-burst
FOUR,JACK,ACE,THREE,TWO,QUEEN,FOUR,TEN,FIVE,JACK,14,non-burst
FOUR,JACK,ACE,THREE,TWO,QUEEN,FOUR,TEN,FIVE,JACK,12,non-burst
FOUR,JACK,ACE,THREE,TWO,QUEEN,FOUR,TEN,FIVE,JACK,14,non-burst
FOUR,JACK,ACE,THREE,TWO,QUEEN,FOUR,TEN,FIVE,JACK,15,non-burst
KING,JACK,FOUR,THREE,SIX,EIGHT,TEN,JACK,TEN,TWO,7,non-burst
KING,JACK,FOUR,THREE,SIX,EIGHT,TEN,JACK,TEN,TWO,14,non-burst
KING,JACK,FOUR,THREE,SIX,EIGHT,TEN,JACK,TEN,TWO,15,non-burst
KING,JACK,FOUR,THREE,SIX,EIGHT,TEN,JACK,TEN,TWO,14,non-burst
KING,JACK,FOUR,THREE,SIX,EIGHT,TEN,JACK,TEN,TWO,16,non-burst
KING,JACK,FOUR,THREE,SIX,EIGHT,TEN,JACK,TEN,TWO,12,non-burst
KING,JACK,FOUR,THREE,SIX,EIGHT,TEN,JACK,TEN,TWO,14,non-burst
THREE,ACE,QUEEN,JACK,TWO,NINE,NINE,THREE,THREE,NINE,11,non-burst
THREE,ACE,QUEEN,JACK,TWO,NINE,NINE,THREE,THREE,NINE,14,non-burst
THREE,ACE,QUEEN,JACK,TWO,NINE,NINE,THREE,THREE,NINE,12,non-burst
THREE,ACE,QUEEN,JACK,TWO,NINE,NINE,THREE,THREE,NINE,12,non-burst
THREE,ACE,QUEEN,JACK,TWO,NINE,NINE,THREE,THREE,NINE,15,non-burst
QUEEN,TEN,QUEEN,FIVE,SEVEN,NINE,TWO,FOUR,TEN,JACK,15,non-burst
